0,4615,30,4441,13366
1,4285,30,4397,13362
2,4285,30,4441,13362
3,4285,30,4413,13362
4,4285,30,4385,13362
5,4000,30,4364,13360
6,4285,30,4427,13362
7,4285,30,4407,13362
8,4285,30,4445,13362
9,4615,30,4497,13366
10,4615,30,4478,13366
11,4615,30,4449,13366
12,4615,30,4499,13366
13,4615,30,4479,13366
14,4615,30,4450,13366
15,4615,30,4499,13366
16,4615,30,4458,13366
17,4285,30,4404,13362
18,4615,30,4464,13366
19,4285,30,4386,13362
20,4285,30,4436,13362
21,4285,30,4411,13362
22,4615,30,4467,13366
23,4615,30,4506,13366
24,4615,30,4482,13366
25,4615,30,4451,13366
26,4615,30,4499,13366
27,4615,30,4480,13366
28,4615,30,4450,13366
29,4615,30,4499,13366
30,4615,30,4458,13366
31,4285,30,4404,13362
32,4615,30,4464,13366
33,4615,30,4443,13366
34,4285,30,4398,13362
35,4615,30,4462,13366
36,4285,30,4406,13362
37,4285,30,4444,13362
38,4285,30,4414,13362
39,4285,30,4386,13362
40,4285,30,4436,13362
41,4285,30,4411,13362
42,4285,30,4384,13362
43,4615,30,4518,13366
44,4615,30,4445,13366
45,4285,30,4399,13362
46,4615,30,4462,13366
47,4615,30,4435,13366
48,4285,20,4395,13362
49,4285,20,4378,13362
50,4285,20,4271,13362
51,3750,20,4090,13111
52,3529,20,3873,13109
53,3333,20,3715,13107
54,3157,20,3514,13105
55,3000,20,3352,13104
56,2857,20,3224,12856
57,2727,20,3087,12855
58,2608,20,2951,12854
59,2857,20,2928,12856
60,2608,20,2788,12854
61,2500,20,2662,12853
62,2400,20,2596,12852
63,2307,20,2487,12851
64,2142,20,2401,12849
65,2068,20,2300,12848
66,2068,20,2242,12848
67,2142,20,2217,12849
68,1935,20,2094,12601
69,1875,20,2039,12600
70,1935,20,2013,12601
71,1764,20,1951,12599
72,1714,20,1857,12599
73,1714,20,1821,12599
74,1666,20,1782,12598
75,1578,20,1731,12597
76,1578,20,1693,12597
77,1538,20,1654,12597
78,1500,20,1616,12597
79,1500,20,1587,12597
80,1428,20,1547,12596
81,1428,20,1517,12596
82,1395,20,1487,12595
83,1363,20,1456,12595
84,1363,20,1456,12595
85,1363,20,1433,12595
86,1333,20,1408,12595
87,1304,20,1382,12595
88,1304,20,1362,12595
89,1250,20,1334,12594
90,1276,20,1320,12594
91,1276,20,1320,12594
92,1200,20,1290,12594
93,1250,20,1280,12594
94,1200,20,1260,12594
95,1224,20,1251,12594
96,1200,20,1238,12594
97,1200,20,1238,12594
98,1176,20,1222,12593
99,1153,20,1205,12593
100,1176,20,1198,12593
101,1176,20,1198,12593
102,1153,20,1187,12593
103,1153,20,1178,12593
104,1153,20,1172,12593
105,1153,20,1172,12593
106,1111,20,1157,12593
107,1132,20,1150,12593
108,1132,20,1146,12593
109,1132,20,1146,12593
110,1132,20,1142,12593
111,1111,20,1134,12593
112,1111,20,1128,12593
113,1111,20,1128,12593
114,1111,20,1124,12593
115,1111,20,1121,12593
116,1090,20,1113,12592
117,1090,20,1113,12592
118,1111,20,1112,12593
119,1090,20,1107,12592
120,1090,20,1103,12592
121,1090,20,1103,12592
122,1090,20,1100,12592
123,1090,20,1097,12592
124,1090,20,1097,12592
125,1090,20,1096,12592
126,1071,20,1089,12592
127,1090,20,1090,12592
128,1090,20,1090,12592
129,1071,20,1085,12592
130,1071,20,1081,12592
131,1071,20,1081,12592
132,1090,20,1084,12592
133,1071,20,1081,12592
134,1071,20,1078,12592
135,1071,20,1078,12592
136,1071,20,1076,12592
137,1090,20,1080,12592
138,1052,20,1073,12592
139,1052,20,1073,12592
140,1071,20,1072,12592
141,1071,20,1072,12592
142,1071,20,1072,12592
143,1090,20,1077,12592
144,1052,20,1071,12592
145,1052,20,1071,12592
146,1071,20,1071,12592
147,1071,20,1071,12592
148,1052,30,1066,12592
149,1052,30,1066,12592
150,1200,30,1099,12594
151,1764,30,1355,12599
152,2068,30,1534,12848
153,2307,30,1841,12851
154,2608,30,2033,12854
155,2727,30,2294,12855
156,3000,30,2551,13104
157,3157,30,2760,13105
158,3333,30,2948,13107
159,3157,30,3073,13105
160,3529,30,3272,13109
161,3750,30,3403,13111
162,3333,30,3450,13107
163,3529,30,3615,13109
164,3750,30,3674,13111
165,3750,30,3753,13111
166,3750,30,3833,13111
167,4000,30,3959,13360
168,3750,30,3938,13111
169,4000,30,4014,13360
170,4285,30,4133,13362
171,4285,30,4127,13362
172,4285,30,4178,13362
173,4615,30,4282,13366
174,4285,30,4244,13362
175,4285,30,4289,13362
176,4285,30,4234,13362
177,4615,30,4339,13366
178,4615,30,4337,13366
179,4000,30,4297,13360
180,4285,30,4337,13362
181,4285,30,4369,13362
182,4000,30,4311,13360
183,4000,30,4333,13360
184,4285,30,4352,13362
185,4285,30,4360,13362
186,4615,30,4471,13366
187,4615,30,4468,13366
188,4615,30,4466,13366
189,4615,30,4437,13366
190,4615,30,4424,13366
191,4285,30,4390,13362
192,4615,30,4458,13366
193,4615,30,4433,13366
194,4285,30,4394,13362
195,4615,30,4460,13366
196,4285,30,4405,13362
197,4285,30,4444,13362
198,4285,30,4414,13362
199,4285,30,4448,13362
200,4285,30,4416,13362
201,4285,30,4448,13362
202,4615,30,4498,13366
203,4615,30,4519,13366
204,4615,30,4466,13366
205,4615,30,4506,13366
206,4615,30,4461,13366
207,4615,30,4503,13366
208,4285,30,4439,13362
209,4615,30,4479,13366
210,4615,30,4496,13366
211,4615,30,4449,13366
212,4615,30,4483,13366
213,4285,30,4458,13362
214,4285,30,4405,13362
215,4615,30,4526,13366
216,4615,30,4531,13366
217,4615,30,4493,13366
218,4615,30,4517,13366
219,4615,30,4527,13366
220,4615,30,4491,13366
221,4615,30,4501,13366
222,4615,30,4505,13366
223,4615,30,4460,13366
224,4615,30,4488,13366
225,4615,30,4499,13366
226,4615,30,4458,13366
227,4285,30,4466,13362
228,4285,30,4470,13362
229,4285,30,4425,13362
230,4285,30,4452,13362
231,4285,30,4464,13362
232,4285,30,4407,13362
233,4615,30,4527,13366
234,4615,30,4532,13366
235,4615,30,4472,13366
236,4615,30,4508,13366
237,4615,30,4523,13366
238,4285,30,4448,13362
239,4615,30,4482,13366
240,4615,30,4497,13366
241,4285,30,4421,13362
242,4615,30,4471,13366
243,4615,30,4492,13366
244,4285,30,4481,13362
245,4285,30,4414,13362
246,4285,30,4448,13362
247,4285,30,4462,13362
248,4285,20,4468,13362
249,4000,20,4353,13360
250,4000,20,4314,13360
251,4000,20,4132,13360
252,3750,20,3958,13111
253,3750,20,3789,13111
254,3529,20,3638,13109
255,3157,20,3461,13105
256,3000,20,3321,13104
257,2857,20,3207,12856
258,2727,20,3048,12855
259,2727,20,2932,12855
260,2608,20,2813,12854
261,2500,20,2696,12853
262,2500,20,2647,12853
263,2307,20,2498,12851
264,2400,20,2474,12852
265,2307,20,2370,12851
266,2068,20,2295,12848
267,2000,20,2178,12848
268,2068,20,2151,12848
269,1935,20,2097,12601
270,1875,20,2041,12600
271,1818,20,1954,12600
272,1764,20,1907,12599
273,1764,20,1871,12599
274,1666,20,1820,12598
275,1714,20,1793,12599
276,1621,20,1750,12598
277,1621,20,1718,12598
278,1538,20,1673,12597
279,1538,20,1639,12597
280,1538,20,1614,12597
281,1463,20,1576,12596
282,1463,20,1548,12596
283,1428,20,1518,12596
284,1395,20,1487,12595
285,1395,20,1464,12595
286,1363,20,1439,12595
287,1363,20,1420,12595
288,1304,20,1391,12595
289,1333,20,1376,12595
290,1333,20,1376,12595
291,1276,20,1351,12594
292,1304,20,1339,12595
293,1250,20,1317,12594
294,1250,20,1300,12594
295,1224,20,1281,12594
296,1224,20,1281,12594
297,1224,20,1267,12594
298,1224,20,1256,12594
299,1200,20,1242,12594
300,1200,20,1231,12594
301,1200,20,1231,12594
302,1200,20,1223,12594
303,1153,20,1206,12593
304,1176,20,1198,12593
305,1176,20,1193,12593
306,1176,20,1193,12593
307,1153,20,1183,12593
308,1153,20,1176,12593
309,1132,20,1165,12593
310,1132,20,1165,12593
311,1153,20,1162,12593
312,1153,20,1160,12593
313,1132,20,1153,12593
314,1132,20,1153,12593
315,1111,20,1142,12593
316,1132,20,1139,12593
317,1132,20,1138,12593
318,1132,20,1138,12593
319,1132,20,1136,12593
320,1090,20,1125,12592
321,1132,20,1126,12593
322,1132,20,1126,12593
323,1111,20,1122,12593
324,1111,20,1119,12593
325,1090,20,1112,12592
326,1090,20,1112,12592
327,1132,20,1117,12593
328,1111,20,1115,12593
329,1071,20,1104,12592
330,1071,20,1104,12592
331,1111,20,1106,12593
332,1111,20,1107,12593
333,1111,20,1108,12593
334,1111,20,1108,12593
335,1071,20,1099,12592
336,1111,20,1102,12593
337,1111,20,1102,12593
338,1090,20,1099,12592
339,1090,20,1097,12592
340,1090,20,1095,12592
341,1090,20,1095,12592
342,1111,20,1099,12593
343,1090,20,1097,12592
344,1071,20,1090,12592
345,1071,20,1090,12592
346,1111,20,1095,12593
347,1090,20,1094,12592
348,1090,30,1094,12592
349,1071,30,1088,12592
350,1304,30,1142,12595
351,1875,30,1424,12600
352,2068,30,1585,12848
353,2500,30,1918,12853
354,2400,30,2038,12852
355,2727,30,2340,12855
356,2857,30,2566,12856
357,3000,30,2756,13104
358,3157,30,2964,13105
359,3333,30,3126,13107
360,3333,30,3282,13107
361,3750,30,3445,13111
362,3529,30,3535,13109
363,4000,30,3691,13360
364,4000,30,3803,13360
365,4000,30,3842,13360
366,4000,30,3886,13360
367,4000,30,3952,13360
368,4285,30,4044,13362
369,4285,30,4090,13362
370,4000,30,4078,13360
371,4615,30,4227,13366
372,4000,30,4181,13360
373,4000,30,4170,13360
374,4000,30,4211,13360
375,4000,30,4244,13360
376,4000,30,4243,13360
377,4285,30,4314,13362
378,4000,30,4288,13360
379,4000,30,4323,13360
380,4285,30,4368,13362
381,4285,30,4367,13362
382,4285,30,4366,13362
383,4285,30,4366,13362
384,4615,30,4448,13366
385,4615,30,4436,13366
386,4615,30,4431,13366
387,4285,30,4393,13362
388,4285,30,4439,13362
389,4285,30,4412,13362
390,4000,30,4375,13360
391,4285,30,4431,13362
392,4000,30,4384,13360
393,4285,30,4435,13362
394,4615,30,4477,13366
395,4615,30,4510,13366
396,4615,30,4463,13366
397,4615,30,4504,13366
398,4285,30,4439,13362
399,4615,30,4495,13366
400,4615,30,4518,13366
401,4615,30,4466,13366
402,4615,30,4490,13366
403,4615,30,4447,13366
404,4615,30,4482,13366
405,4615,30,4497,13366
406,4285,30,4404,13362
407,4615,30,4526,13366
408,4615,30,4531,13366
409,4615,30,4471,13366
410,4615,30,4508,13366
411,4615,30,4523,13366
412,4615,30,4468,13366
413,4615,30,4507,13366
414,4615,30,4507,13366
415,4615,30,4454,13366
416,4615,30,4485,13366
417,4615,30,4498,13366
418,4285,30,4422,13362
419,4285,30,4451,13362
420,4285,30,4463,13362
421,4000,30,4397,13360
422,4285,30,4441,13362
423,4285,30,4459,13362
424,4285,30,4467,13362
425,4615,30,4491,13366
426,4615,30,4516,13366
427,4615,30,4527,13366
428,4615,30,4531,13366
429,4615,30,4493,13366
430,4615,30,4517,13366
431,4615,30,4512,13366
432,4615,30,4510,13366
433,4615,30,4455,13366
434,4615,30,4486,13366
435,4615,30,4499,13366
436,4285,30,4483,13362
437,4285,30,4477,13362
438,4285,30,4474,13362
439,4285,30,4411,13362
440,4285,30,4447,13362
441,4285,30,4461,13362
442,4615,30,4550,13366
443,4615,30,4541,13366
444,4615,30,4537,13366
445,4615,30,4536,13366
446,4615,30,4535,13366
447,4615,30,4535,13366
448,4285,20,4437,13362
449,4615,20,4478,13366
450,4285,20,4313,13362
451,3750,20,4113,13111
452,3529,20,3930,13109
453,3333,20,3747,13107
454,3529,20,3693,13109
455,3157,20,3416,13105
456,3000,20,3296,13104
457,2857,20,3160,12856
458,2727,20,3022,12855
459,2857,20,2981,12856
460,2727,20,2847,12855
461,2608,20,2743,12854
462,2500,20,2618,12853
463,2307,20,2540,12851
464,2307,20,2438,12851
465,2222,20,2384,12850
466,2068,20,2275,12848
467,2068,20,2223,12848
468,2068,20,2184,12848
469,1935,20,2075,12601
470,1875,20,2025,12600
471,1875,20,1987,12600
472,1818,20,1945,12600
473,1714,20,1887,12599
474,1714,20,1844,12599
475,1621,20,1764,12598
476,1666,20,1739,12598
477,1578,20,1699,12597
478,1578,20,1669,12597
479,1500,20,1627,12597
480,1500,20,1595,12597
481,1500,20,1571,12597
482,1428,20,1535,12596
483,1428,20,1508,12596
484,1395,20,1480,12595
485,1395,20,1480,12595
486,1363,20,1451,12595
487,1363,20,1429,12595
488,1333,20,1405,12595
489,1333,20,1387,12595
490,1304,20,1366,12595
491,1276,20,1344,12594
492,1276,20,1327,12594
493,1276,20,1327,12594
494,1276,20,1314,12594
495,1200,20,1285,12594
496,1250,20,1276,12594
497,1224,20,1263,12594
498,1200,20,1247,12594
499,1200,20,1247,12594
500,1224,20,1242,12594
501,1176,20,1225,12593
502,1176,20,1213,12593
503,1176,20,1213,12593
504,1176,20,1204,12593
505,1176,20,1197,12593
506,1153,20,1186,12593
507,1176,20,1183,12593
508,1176,20,1183,12593
509,1132,20,1170,12593
510,1153,20,1166,12593
511,1153,20,1163,12593
512,1153,20,1163,12593
513,1132,20,1155,12593
514,1111,20,1144,12593
515,1153,20,1146,12593
516,1153,20,1146,12593
517,1132,20,1143,12593
518,1111,20,1135,12593
519,1111,20,1129,12593
520,1111,20,1129,12593
521,1132,20,1129,12593
522,1111,20,1125,12593
523,1132,20,1126,12593
524,1132,20,1126,12593
525,1090,20,1117,12592
526,1111,20,1116,12593
527,1132,20,1120,12593
528,1132,20,1120,12593
529,1111,20,1117,12593
530,1090,20,1111,12592
531,1111,20,1111,12593
532,1111,20,1111,12593
533,1111,20,1111,12593
534,1090,20,1106,12592
535,1090,20,1106,12592
536,1111,20,1107,12593
537,1111,20,1108,12593
538,1111,20,1108,12593
539,1111,20,1108,12593
540,1090,20,1104,12592
541,1111,20,1106,12593
542,1111,20,1107,12593
543,1111,20,1107,12593
544,1111,20,1108,12593
545,1090,20,1103,12592
546,1111,20,1105,12593
547,1111,20,1105,12593
548,1111,30,1107,12593
549,1111,30,1108,12593
550,1500,30,1206,12597
551,1714,30,1333,12599
552,2068,30,1630,12848
553,2400,30,1822,12852
554,2608,30,2127,12854
555,2857,30,2400,12856
556,3157,30,2650,13105
557,3157,30,2816,13105
558,3333,30,3009,13107
559,3529,30,3167,13109
560,3333,30,3239,13107
561,3750,30,3456,13111
562,3529,30,3529,13109
563,4000,30,3678,13360
564,3750,30,3709,13111
565,3750,30,3815,13111
566,4000,30,3921,13360
567,4000,30,3956,13360
568,4000,30,4035,13360
569,4000,30,4068,13360
570,4000,30,4122,13360
571,4285,30,4193,13362
572,4285,30,4206,13362
573,4285,30,4252,13362
574,4285,30,4293,13362
575,4285,30,4288,13362
576,4615,30,4369,13366
577,4615,30,4425,13366
578,4285,30,4364,13362
579,4285,30,4380,13362
580,4285,30,4387,13362
581,4285,30,4390,13362
582,4285,30,4391,13362
583,4285,30,4376,13362
584,4000,30,4360,13360
585,4615,30,4508,13366
586,4615,30,4461,13366
587,4615,30,4504,13366
588,4615,30,4460,13366
589,4615,30,4503,13366
590,4615,30,4521,13366
591,4615,30,4489,13366
592,4615,30,4500,13366
