0.0 2,17
0.1 0.00
0.2 2.17
0.3 1.08
0.4 3.25
0.5 2.17
0.6 2.17
0.7 2.17
0.8 2.17
0.9 4.34
1.0 1.08
1.1 3.25
1.2 1.08
1.3 3.25
1.4 1.08
1.5 3.25
1.6 1.08
1.7 3.25
1.8 1.08
