0,1981,52,2000,12848
1,2003,51,2000,12848
2,1989,52,2000,12848
3,2009,51,2000,12848
4,2007,51,2000,12848
5,1987,52,2000,12601
6,2008,51,2000,12848
7,2006,51,2000,12848
8,2020,51,2000,12848
9,1999,51,2000,12601
10,1999,51,2000,12848
11,1996,51,2000,12601
12,1997,51,2000,12848
13,1981,52,2000,12601
14,1986,52,2000,12601
15,1989,52,2000,12848
16,2009,51,2000,12848
17,1993,52,2000,12848
18,2012,51,2000,12848
19,2009,51,2000,12848
20,2005,51,2000,12848
21,2021,51,2000,12848
22,1999,51,2000,12601
23,2017,51,2000,12848
24,1996,51,2000,12601
25,1997,51,2000,12848
26,2003,51,2000,12848
27,1986,52,2000,12601
28,1990,52,2000,12848
29,1994,51,2000,12848
30,1995,51,2000,12848
31,1996,51,2000,12848
32,1982,52,2000,12601
33,1986,52,2000,12848
34,2007,51,2000,12848
35,1987,52,2000,12601
36,2008,51,2000,12848
37,2006,53,3000,12848
38,2020,54,3000,12848
39,2015,56,3000,12848
40,2038,57,3000,12848
41,2064,59,3000,12849
42,2104,60,3000,12850
43,2171,60,3000,12850
44,2296,60,3000,12853
45,2322,61,3000,12852
46,2447,61,3000,12854
47,2547,61,3000,12855
48,2626,60,3000,12855
49,2721,60,3000,12855
50,2775,60,3000,12855
51,2867,59,3000,12856
52,2925,58,3000,13104
53,2958,58,3000,13104
54,2976,58,3000,13104
55,3016,58,3000,13104
56,3009,58,3000,13104
57,3074,57,3000,13105
58,3081,57,3000,13105
59,3085,56,3000,13105
60,3087,56,3000,13105
61,3061,56,3000,13105
62,3074,56,3000,13105
63,3041,56,3000,13104
64,3017,57,3000,12856
65,3003,57,3000,12856
66,3031,57,3000,13104
67,3017,57,3000,13104
68,3010,57,3000,13104
69,2999,57,3000,12856
70,3029,56,3000,13104
71,3055,56,3000,13105
72,3044,56,3000,13105
73,3037,56,3000,13105
74,3033,56,3000,13105
75,3031,56,3000,13105
76,2991,57,3000,13104
77,2994,56,3000,13104
78,2970,57,3000,13104
79,2977,57,3000,12856
80,2987,57,3000,13104
81,2957,57,3000,12856
82,2969,57,3000,12856
83,2976,57,3000,12856
84,2980,57,3000,12856
85,2983,57,3000,12856
86,2984,57,3000,12856
87,3020,57,3000,13104
88,3011,57,3000,13104
89,3006,57,3000,13104
90,3043,56,3000,13105
91,3036,56,3000,13105
92,3033,56,3000,13105
93,3031,56,3000,13105
94,3030,56,3000,13105
95,2981,57,3000,12856
96,2989,57,3000,13104
97,2958,57,3000,12856
98,2970,57,3000,12856
99,2977,57,3000,12856
100,2987,57,3000,13104
101,2992,57,3000,13104
102,2995,57,3000,13104
103,3037,56,3000,13105
104,3033,56,3000,13105
105,3031,56,3000,13105
106,3030,56,3000,13105
107,2990,57,3000,13104
108,2994,57,3000,13104
109,3009,56,3000,13105
110,3018,56,3000,13105
111,2974,57,3000,12856
112,2979,57,3000,12856
113,2988,57,3000,13104
114,2957,57,3000,12856
115,2970,57,3000,12856
116,2983,57,3000,13104
117,2990,57,3000,13104
118,2994,57,3000,13104
119,3036,56,3000,13105
120,3033,56,3000,13105
121,3031,56,3000,13105
122,2990,57,3000,13104
123,2994,57,3000,13104
124,2997,57,3000,13104
125,3011,56,3000,13105
126,3018,56,3000,13105
127,2983,57,3000,13104
128,2984,57,3000,12856
129,2991,57,3000,13104
130,2995,57,3000,13104
131,2961,57,3000,12856
132,2972,57,3000,12856
133,2978,57,3000,12856
134,2981,57,3000,12856
135,2983,57,3000,12856
136,3020,57,3000,13104
137,3050,55,2000,13105
138,3001,53,2000,13104
139,3001,52,2000,13104
140,2973,50,2000,13104
141,2934,49,2000,13104
142,2882,48,2000,12855
143,2814,48,2000,12855
144,2719,48,2000,12853
145,2643,47,2000,12853
146,2582,47,2000,12852
147,2498,47,2000,12851
148,2450,47,2000,12851
149,2350,47,2000,12850
150,2318,47,2000,12850
151,2209,48,2000,12848
152,2174,48,2000,12848
153,2130,48,2000,12848
154,2061,49,2000,12848
155,2014,49,2000,12600
156,1979,50,2000,12600
157,1953,50,2000,12600
158,1930,50,2000,12600
159,1902,51,2000,12600
160,1881,51,2000,12600
161,1894,51,2000,12601
162,1875,52,2000,12600
163,1875,52,2000,12600
164,1890,52,2000,12601
165,1886,52,2000,12600
166,1892,52,2000,12600
167,1919,52,2000,12848
168,1923,52,2000,12601
169,1957,52,2000,12848
170,1951,52,2000,12601
171,1963,52,2000,12848
172,1996,51,2000,12848
173,1997,51,2000,12848
174,1982,52,2000,12601
175,2002,51,2000,12848
176,2002,51,2000,12848
177,2018,51,2000,12848
178,1994,52,2000,12601
179,1995,52,2000,12848
180,2014,51,2000,12848
181,2007,51,2000,12848
182,2023,51,2000,12848
183,2001,51,2000,12601
184,2017,51,2000,12848
185,2013,51,2000,12848
186,1993,51,2000,12601
187,1996,51,2000,12848
188,1997,51,2000,12848
189,1981,52,2000,12601
190,1986,52,2000,12601
191,1989,52,2000,12848
192,1992,52,2000,12848
193,1995,51,2000,12848
194,1996,51,2000,12848
195,2014,51,2000,12848
196,2008,51,2000,12848
197,2006,51,2000,12848
198,2004,51,2000,12848
199,1986,52,2000,12601
200,2007,51,2000,12848
201,2005,51,2000,12848
202,2008,51,2000,12848
203,2006,51,2000,12848
204,1988,52,2000,12601
205,1990,52,2000,12601
206,1992,51,2000,12848
207,1994,51,2000,12848
208,1996,51,2000,12848
209,1997,51,2000,12848
210,1998,51,2000,12848
211,1999,51,2000,12848
212,1983,52,2000,12601
213,2004,51,2000,12848
214,1990,52,2000,12848
215,1992,52,2000,12848
216,1994,52,2000,12848
217,2014,51,2000,12848
218,2010,51,2000,12848
219,1991,52,2000,12601
220,2012,51,2000,12848
221,2009,51,2000,12848
222,2007,51,2000,12848
223,2000,51,2000,12601
224,2000,51,2000,12848
225,2017,51,2000,12848
226,1997,51,2000,12848
227,1982,52,2000,12601
228,2003,51,2000,12848
229,1990,52,2000,12848
230,2009,51,2000,12848
231,1991,52,2000,12601
232,1995,51,2000,12848
233,2013,51,2000,12848
234,1994,51,2000,12601
235,2013,51,2000,12848
236,1994,51,2000,12601
237,1995,53,3000,12848
238,1994,55,3000,12601
239,1995,56,3000,12848
240,2014,58,3000,12848
241,2070,59,3000,12849
242,2129,60,3000,12851
243,2191,60,3000,12851
244,2301,60,3000,12852
245,2378,60,3000,12854
246,2488,60,3000,12855
247,2541,60,3000,12854
248,2646,60,3000,12855
249,2699,60,3000,12856
250,2779,59,3000,13104
251,2824,59,3000,13104
252,2901,59,3000,13104
253,2908,59,3000,12856
254,2942,58,3000,12856
255,2997,58,3000,13104
256,2992,58,3000,12856
257,3025,58,3000,13104
258,3043,57,3000,13104
259,3070,57,3000,13104
260,3069,57,3000,13104
261,3068,57,3000,13104
262,3068,57,3000,13104
263,3067,57,3000,13104
264,3107,56,3000,13105
265,3099,56,3000,13105
266,3095,56,3000,13105
267,3066,56,3000,13105
268,3076,56,3000,13105
269,3055,56,3000,13105
270,3044,56,3000,13105
271,3024,56,3000,13104
272,3013,56,3000,13104
273,2972,57,3000,12856
274,2978,57,3000,12856
275,2981,57,3000,12856
276,2989,56,3000,13104
277,2994,56,3000,13104
278,2961,57,3000,12856
279,3007,56,3000,13104
280,3004,56,3000,13104
281,3015,56,3000,13105
282,2981,57,3000,13104
283,3002,56,3000,13105
284,2974,57,3000,13104
285,2998,56,3000,13105
286,2972,57,3000,13104
287,2984,57,3000,13104
288,2964,57,3000,13104
289,2973,57,3000,12856
290,2985,57,3000,13104
291,2991,57,3000,13104
292,2995,57,3000,13104
293,2961,57,3000,12856
294,2972,57,3000,12856
295,2978,57,3000,12856
296,3017,57,3000,13104
297,3009,57,3000,13104
298,3005,57,3000,13104
299,3003,57,3000,13104
300,3041,56,3000,13105
301,3035,56,3000,13105
302,2993,57,3000,13104
303,2996,57,3000,13104
304,2997,57,3000,13104
305,2998,57,3000,13104
306,2999,57,3000,13104
307,2999,57,3000,13104
308,2999,57,3000,13104
309,2999,57,3000,13104
310,2999,57,3000,13104
311,2993,57,3000,12856
312,3026,56,3000,13104
313,3014,56,3000,13104
314,3008,57,3000,13104
315,3004,57,3000,13104
316,3002,57,3000,13104
317,3001,57,3000,13104
318,3000,57,3000,13104
319,3000,57,3000,13104
320,2994,57,3000,12856
321,2990,57,3000,12856
322,2988,57,3000,12856
323,2987,57,3000,12856
324,3022,56,3000,13104
325,3012,56,3000,13104
326,3007,57,3000,13104
327,3043,56,3000,13105
328,2997,57,3000,13104
329,2998,57,3000,13104
330,2999,57,3000,13104
331,3012,56,3000,13105
332,3019,56,3000,13105
333,3023,56,3000,13105
334,2986,57,3000,13104
335,3005,56,3000,13105
336,2976,57,3000,13104
337,2980,55,2000,12856
338,2953,54,2000,12856
339,2938,52,2000,12856
340,2929,51,2000,12856
341,2897,50,2000,12856
342,2887,49,2000,12856
343,2827,48,2000,12856
344,2731,48,2000,12854
345,2625,48,2000,12852
346,2621,47,2000,12854
347,2524,47,2000,12852
348,2470,47,2000,12851
349,2377,47,2000,12850
350,2319,47,2000,12849
351,2238,47,2000,12848
352,2196,48,2000,12848
353,2164,48,2000,12848
354,2064,48,2000,12601
355,2016,49,2000,12600
356,1996,49,2000,12601
357,1966,50,2000,12600
358,1912,50,2000,12600
359,1902,50,2000,12600
360,1881,51,2000,12600
361,1865,51,2000,12600
362,1874,51,2000,12601
363,1860,52,2000,12600
364,1849,52,2000,12600
365,1856,52,2000,12600
366,1875,52,2000,12600
367,1890,52,2000,12601
368,1886,53,2000,12600
369,1915,52,2000,12848
370,1940,52,2000,12848
371,1938,52,2000,12601
372,1971,52,2000,12848
373,1983,52,2000,12848
374,1987,52,2000,12848
375,2008,52,2000,12848
376,2021,52,2000,12848
377,2016,52,2000,12848
378,2044,51,2000,12849
379,2033,51,2000,12848
380,2042,51,2000,12848
381,2041,51,2000,12848
382,2030,51,2000,12848
383,2023,51,2000,12848
384,2025,51,2000,12848
385,2019,51,2000,12848
386,2031,51,2000,12848
387,2017,51,2000,12848
388,2030,51,2000,12848
389,2006,51,2000,12601
390,2003,51,2000,12848
391,2002,51,2000,12848
392,2002,51,2000,12848
393,2006,51,2000,12848
394,1988,51,2000,12601
395,1991,51,2000,12848
396,2000,51,2000,12848
397,1984,51,2000,12601
398,1988,51,2000,12848
399,1977,51,2000,12601
400,1982,51,2000,12848
401,1971,52,2000,12601
402,1983,51,2000,12848
403,1971,52,2000,12601
404,1995,51,2000,12848
405,1985,52,2000,12848
406,1989,52,2000,12848
407,1991,52,2000,12848
408,1995,51,2000,12848
409,2013,51,2000,12848
410,2010,51,2000,12848
411,2005,51,2000,12848
412,2004,51,2000,12848
413,2003,51,2000,12848
414,1998,51,2000,12601
415,1998,51,2000,12848
416,1983,52,2000,12601
417,2003,51,2000,12848
418,1986,52,2000,12601
419,2007,51,2000,12848
420,1987,52,2000,12601
421,1990,52,2000,12848
422,2010,51,2000,12848
423,2005,51,2000,12848
424,2021,51,2000,12848
425,2016,51,2000,12848
426,2009,51,2000,12848
427,2006,51,2000,12848
428,2005,51,2000,12848
429,2008,51,2000,12848
430,1989,51,2000,12601
431,1992,51,2000,12848
432,1995,51,2000,12848
433,1980,52,2000,12601
434,2002,51,2000,12848
435,1989,52,2000,12848
436,1975,52,2000,12601
437,1999,53,3000,12848
438,1999,55,3000,12848
439,2016,56,3000,12848
440,2029,58,3000,12848
441,2085,59,3000,12850
442,2119,60,3000,12850
443,2233,60,3000,12853
444,2314,60,3000,12853
445,2360,61,3000,12853
446,2469,60,3000,12854
447,2592,60,3000,12856
448,2661,60,3000,12856
449,2678,60,3000,12855
450,2750,60,3000,12855
451,2824,59,3000,12856
452,2940,58,3000,13105
453,2939,58,3000,13104
454,3005,57,3000,13105
455,3015,57,3000,13105
456,3021,57,3000,13105
457,3012,57,3000,13104
458,3046,57,3000,13105
459,3038,57,3000,13105
460,3015,57,3000,12856
461,3068,56,3000,13105
462,3051,57,3000,13105
463,3041,57,3000,13105
464,3023,57,3000,13104
465,3052,56,3000,13105
466,3029,57,3000,13104
467,3016,57,3000,13104
468,3003,57,3000,12856
469,2995,57,3000,12856
470,3027,56,3000,13104
471,3015,57,3000,13104
472,3002,57,3000,12856
473,3031,56,3000,13104
474,3017,56,3000,13104
475,3009,57,3000,13104
476,3005,57,3000,13104
477,3003,57,3000,13104
478,3001,57,3000,13104
479,3000,57,3000,13104
480,3040,56,3000,13105
481,3022,56,3000,13104
482,3012,56,3000,13104
483,2971,57,3000,12856
484,2977,57,3000,12856
485,2987,57,3000,13104
486,2992,57,3000,13104
487,2996,57,3000,13104
488,2997,57,3000,13104
489,3038,56,3000,13105
490,3034,56,3000,13105
491,3031,56,3000,13105
492,3030,56,3000,13105
493,2990,57,3000,13104
494,2994,56,3000,13104
495,3009,56,3000,13105
496,2978,57,3000,13104
497,2987,57,3000,13104
498,2993,57,3000,13104
499,2960,57,3000,12856
500,2971,57,3000,12856
501,2977,57,3000,12856
502,2981,57,3000,12856
503,2983,57,3000,12856
504,2984,57,3000,12856
505,2985,57,3000,12856
506,3021,56,3000,13104
507,3011,57,3000,13104
508,3006,57,3000,13104
509,3003,57,3000,13104
510,3002,57,3000,13104
511,3001,57,3000,13104
512,3040,56,3000,13105
513,3035,56,3000,13105
514,3019,56,3000,13104
515,2975,57,3000,12856
516,2980,57,3000,12856
517,2982,57,3000,12856
518,2990,57,3000,13104
519,2994,57,3000,13104
520,2996,57,3000,13104
521,3037,56,3000,13105
522,3033,56,3000,13105
523,3031,56,3000,13105
524,2991,57,3000,13104
525,2994,57,3000,13104
526,2997,57,3000,13104
527,3011,56,3000,13105
528,3018,56,3000,13105
529,2983,57,3000,13104
530,2990,57,3000,13104
531,2994,57,3000,13104
532,2961,57,3000,12856
533,2972,57,3000,12856
534,2984,57,3000,13104
535,2991,57,3000,13104
536,2995,57,3000,13104
537,2997,55,2000,13104
538,3037,53,2000,13105
539,2994,52,2000,13104
540,2960,51,2000,12856
541,2909,50,2000,12855
542,2880,48,2000,12855
543,2808,48,2000,12854
544,2743,47,2000,12854
545,2682,47,2000,12853
546,2598,47,2000,12852
547,2488,47,2000,12851
548,2466,46,2000,12852
549,2339,47,2000,12849
550,2310,47,2000,12850
551,2249,47,2000,12848
552,2170,48,2000,12848
553,2111,48,2000,12601
554,2067,49,2000,12601
555,2009,49,2000,12601
556,1976,49,2000,12600
557,1936,50,2000,12600
558,1907,50,2000,12600
559,1878,51,2000,12600
560,1863,51,2000,12600
561,1852,52,2000,12600
562,1873,52,2000,12601
563,1863,52,2000,12600
564,1866,52,2000,12600
565,1883,52,2000,12601
566,1896,52,2000,12601
567,1902,52,2000,12601
568,1926,52,2000,12848
569,1928,52,2000,12601
570,1965,52,2000,12848
571,1957,52,2000,12601
572,1968,52,2000,12848
573,1987,52,2000,12848
574,1990,52,2000,12848
575,1992,52,2000,12848
576,2022,52,2000,12848
577,2017,52,2000,12848
578,2048,51,2000,12849
579,2027,51,2000,12848
580,2056,51,2000,12849
581,2042,51,2000,12848
582,2036,51,2000,12848
583,2044,51,2000,12848
584,2025,51,2000,12848
585,2036,51,2000,12848
586,2027,51,2000,12848
587,2032,51,2000,12848
588,2008,51,2000,12601
589,2006,51,2000,12848
590,2003,51,2000,12848
591,2002,51,2000,12848
592,2001,51,2000,12848
593,2001,51,2000,12848
594,1984,51,2000,12601
595,2005,51,2000,12848
596,1991,51,2000,12848
597,1977,51,2000,12601
598,1982,51,2000,12848
599,1987,51,2000,12848
600,1980,51,2000,12848
601,1985,51,2000,12848
602,1973,52,2000,12601
603,1989,51,2000,12848
604,1976,52,2000,12601
605,1966,52,2000,12601
606,1993,51,2000,12848
607,1979,52,2000,12601
608,1984,52,2000,12848
609,2004,51,2000,12848
610,2003,51,2000,12848
611,2019,51,2000,12848
612,1994,51,2000,12601
613,2013,51,2000,12848
614,2010,51,2000,12848
615,1989,51,2000,12601
616,2009,51,2000,12848
617,2007,51,2000,12848
618,2009,51,2000,12848
619,1990,51,2000,12601
620,1993,51,2000,12848
621,1979,52,2000,12601
622,1984,52,2000,12848
623,1972,52,2000,12601
624,1997,52,2000,12848
625,1998,52,2000,12848
626,2015,51,2000,12848
627,2008,51,2000,12848
628,2023,51,2000,12848
629,2017,51,2000,12848
630,2010,51,2000,12848
631,2024,51,2000,12848
632,2002,51,2000,12601
633,2018,51,2000,12848
634,2013,51,2000,12848
635,1994,51,2000,12601
636,1993,51,2000,12601
637,1995,53,3000,12848
638,1980,55,3000,12601
639,2001,56,3000,12848
640,2018,58,3000,12848
641,2072,59,3000,12849
642,2110,60,3000,12850
643,2196,60,3000,12851
644,2272,60,3000,12853
645,2353,61,3000,12853
646,2465,60,3000,12854
647,2579,60,3000,12855
648,2616,60,3000,12855
649,2733,59,3000,13104
650,2798,59,3000,13104
651,2835,59,3000,13104
652,2920,58,3000,13105
653,2928,58,3000,13104
654,2959,58,3000,13104
655,2971,58,3000,12856
656,3013,58,3000,13104
657,3007,58,3000,13104
658,3033,57,3000,13104
659,3048,57,3000,13104
660,3027,57,3000,13104
661,3084,56,3000,13105
662,3086,56,3000,13105
663,3088,56,3000,13105
664,3062,56,3000,13105
665,3035,57,3000,13104
666,3059,56,3000,13105
667,3046,56,3000,13105
668,3025,56,3000,13104
669,3010,57,3000,13104
670,3006,57,3000,13104
671,3003,57,3000,13104
672,3001,57,3000,13104
673,3001,57,3000,13104
674,3000,57,3000,13104
675,3029,56,3000,13104
676,3016,56,3000,13104
677,3009,56,3000,13104
678,3005,57,3000,13104
679,2967,57,3000,12856
680,2975,57,3000,12856
681,2980,57,3000,12856
682,2982,57,3000,12856
683,3019,56,3000,13104
684,3011,57,3000,13104
685,3006,57,3000,13104
686,3003,57,3000,13104
687,3001,57,3000,13104
688,3001,57,3000,13104
689,3040,56,3000,13105
690,3035,56,3000,13105
691,3019,56,3000,13104
692,2975,57,3000,12856
693,2980,57,3000,12856
694,2988,57,3000,13104
695,2993,57,3000,13104
696,2996,57,3000,13104
697,2998,57,3000,13104
698,3038,56,3000,13105
699,2994,57,3000,13104
700,2997,57,3000,13104
701,2998,57,3000,13104
702,2999,57,3000,13104
703,2999,57,3000,13104
704,2999,57,3000,13104
705,3039,56,3000,13105
706,3034,56,3000,13105
707,3019,56,3000,13104
708,2975,57,3000,12856
709,2979,57,3000,12856
710,2982,57,3000,12856
711,2990,57,3000,13104
712,2994,57,3000,13104
713,2996,57,3000,13104
714,3037,56,3000,13105
715,3033,56,3000,13105
716,3031,56,3000,13105
717,2991,56,3000,13104
718,2994,56,3000,13104
719,3009,56,3000,13105
720,2978,57,3000,13104
721,3000,56,3000,13105
722,2964,57,3000,12856
723,2944,57,3000,12856
724,2998,57,3000,13104
725,3011,56,3000,13105
726,2979,57,3000,13104
727,2988,57,3000,13104
728,3006,57,3000,13105
729,2976,57,3000,13104
730,2986,57,3000,13104
731,3005,57,3000,13105
732,3015,56,3000,13105
733,3008,56,3000,13104
734,3004,57,3000,13104
735,2967,57,3000,12856
736,2975,57,3000,12856
737,2980,55,2000,12856
738,2988,54,2000,13104
739,2957,52,2000,12856
740,2940,51,2000,12856
741,2930,50,2000,12856
742,2866,49,2000,12855
743,2805,48,2000,12855
744,2714,48,2000,12853
745,2717,47,2000,12855
746,2630,47,2000,12854
747,2550,46,2000,12851
748,2458,47,2000,12850
749,2399,47,2000,12850
750,2318,47,2000,12849
751,2255,47,2000,12848
752,2170,48,2000,12848
753,2111,48,2000,12601
754,2083,48,2000,12848
755,2003,49,2000,12600
756,1971,49,2000,12600
757,1947,50,2000,12600
758,1915,50,2000,12600
759,1890,51,2000,12600
760,1859,51,2000,12600
761,1863,51,2000,12600
762,1866,52,2000,12600
763,1854,52,2000,12600
764,1863,52,2000,12600
765,1866,52,2000,12600
766,1883,52,2000,12601
767,1881,53,2000,12600
768,1917,52,2000,12601
769,1921,52,2000,12601
770,1941,52,2000,12848
771,1966,52,2000,12848
772,1959,52,2000,12601
773,1986,52,2000,12848
774,1992,52,2000,12848
775,2030,51,2000,12849
776,2016,52,2000,12848
777,2029,51,2000,12848
778,2039,51,2000,12848
779,2039,51,2000,12848
780,2046,51,2000,12848
781,2035,51,2000,12848
782,2032,51,2000,12848
783,2024,51,2000,12848
784,2018,51,2000,12848
785,2007,51,2000,12601
786,2005,51,2000,12848
787,2021,51,2000,12848
788,1995,51,2000,12601
789,2014,51,2000,12848
790,2010,51,2000,12848
791,1993,51,2000,12848
792,1995,51,2000,12848
793,1996,51,2000,12848
794,1998,51,2000,12848
795,1998,51,2000,12848
796,1982,51,2000,12601
797,1995,51,2000,12848
798,1980,51,2000,12601
799,1985,51,2000,12848
800,1975,52,2000,12601
801,1981,52,2000,12848
802,1970,52,2000,12601
803,1996,51,2000,12848
804,1997,51,2000,12848
805,1997,51,2000,12848
806,1998,51,2000,12848
807,2016,51,2000,12848
808,1996,51,2000,12601
809,1981,52,2000,12601
810,2003,51,2000,12848
811,2002,51,2000,12848
812,2001,51,2000,12848
813,2001,51,2000,12848
814,1984,52,2000,12601
815,2004,51,2000,12848
816,1987,52,2000,12601
817,1990,52,2000,12848
818,2007,51,2000,12848
819,2005,51,2000,12848
820,2004,51,2000,12848
821,2002,51,2000,12848
822,2001,51,2000,12848
823,2018,51,2000,12848
824,1998,51,2000,12848
825,1998,51,2000,12848
826,1999,51,2000,12848
827,2004,51,2000,12848
828,1987,52,2000,12601
829,1990,52,2000,12848
830,1994,52,2000,12848
831,1995,52,2000,12848
832,1996,52,2000,12848
833,2011,51,2000,12848
834,2008,51,2000,12848
835,2023,51,2000,12848
836,2986,40,2000,13616
837,2740,43,3000,12848
838,2538,45,3000,12601
839,2345,49,3000,12599
840,2187,51,3000,12599
841,1980,55,3000,12599
842,1926,58,3000,12599
843,1899,60,3000,12600
844,1908,61,3000,12601
845,1991,62,3000,12850
846,2029,63,3000,12849
847,2174,63,3000,12852
848,2230,64,3000,12852
849,2396,63,3000,12854
850,2541,62,3000,12855
851,2646,62,3000,12855
852,2765,61,3000,12856
853,2862,60,3000,12856
854,2952,59,3000,13104
855,3042,59,3000,13105
856,3063,58,3000,13105
857,3074,58,3000,13105
858,3111,57,3000,13105
859,3145,57,3000,13107
860,3121,57,3000,13105
861,3137,56,3000,13105
862,3116,56,3000,13105
863,3105,56,3000,13105
864,3098,56,3000,13105
865,3094,56,3000,13105
866,3083,56,3000,13104
867,3046,57,3000,13104
868,3020,57,3000,12856
869,3040,56,3000,13104
870,3023,57,3000,13104
871,3006,57,3000,12856
872,3033,56,3000,13104
873,3058,56,3000,13105
874,3045,56,3000,13105
875,3038,56,3000,13105
876,3034,56,3000,13105
877,3031,56,3000,13105
878,2991,57,3000,13104
879,2995,57,3000,13104
880,3009,56,3000,13105
881,2969,57,3000,12856
882,2976,57,3000,12856
883,2987,57,3000,13104
884,2992,57,3000,13104
885,2995,57,3000,13104
886,2997,57,3000,13104
887,2998,57,3000,13104
888,3038,56,3000,13105
889,3034,56,3000,13105
890,3032,56,3000,13105
891,3030,56,3000,13105
892,2990,56,3000,13104
893,2994,56,3000,13104
894,3009,56,3000,13105
895,2978,57,3000,13104
896,3000,56,3000,13105
897,2964,57,3000,12856
898,2944,57,3000,12856
899,2962,57,3000,12856
900,2978,57,3000,13104
901,2952,57,3000,12856
902,2967,57,3000,12856
903,2975,57,3000,12856
904,2986,57,3000,13104
905,2992,57,3000,13104
906,3035,56,3000,13105
907,3032,56,3000,13105
908,3030,56,3000,13105
909,3030,56,3000,13105
910,2990,57,3000,13104
911,2994,57,3000,13104
912,3009,57,3000,13105
913,2978,57,3000,13104
914,2981,57,3000,12856
915,2983,57,3000,12856
916,2984,57,3000,12856
917,2985,57,3000,12856
918,2985,57,3000,12856
919,3021,57,3000,13104
920,3012,57,3000,13104
921,3006,57,3000,13104
922,3033,56,3000,13104
923,3018,56,3000,13104
924,3010,57,3000,13104
925,3005,57,3000,13104
926,3003,57,3000,13104
927,3001,57,3000,13104
928,3001,57,3000,13104
929,3040,56,3000,13105
930,3022,56,3000,13104
931,2976,57,3000,12856
932,2980,57,3000,12856
933,2983,57,3000,12856
934,2984,57,3000,12856
935,2985,57,3000,12856
936,2985,57,3000,12856
937,3021,55,2000,13104
938,3012,53,2000,13104
939,3019,52,2000,13105
940,2984,50,2000,13104
941,2939,49,2000,13104
942,2886,48,2000,12855
943,2817,48,2000,12855
944,2720,47,2000,12853
945,2641,47,2000,12852
946,2581,47,2000,12852
947,2497,47,2000,12851
948,2473,46,2000,12852
949,2363,47,2000,12850
950,2308,47,2000,12849
951,2200,48,2000,12848
952,2167,48,2000,12848
953,2125,48,2000,12848
954,2058,49,2000,12848
955,2012,49,2000,12600
956,1978,49,2000,12600
957,1952,50,2000,12600
958,1915,50,2000,12600
959,1891,51,2000,12600
960,1873,51,2000,12600
961,1859,52,2000,12600
962,1866,52,2000,12600
963,1854,52,2000,12600
964,1859,52,2000,12600
965,1894,52,2000,12848
966,1901,52,2000,12601
967,1909,52,2000,12601
968,1916,52,2000,12601
969,1920,52,2000,12601
970,1943,52,2000,12848
971,1957,52,2000,12848
972,1952,52,2000,12601
973,1973,52,2000,12848
974,1979,52,2000,12848
975,1968,52,2000,12601
976,1995,52,2000,12848
977,1996,52,2000,12848
978,2014,52,2000,12848
979,2021,52,2000,12848
980,2033,51,2000,12848
981,2018,52,2000,12848
982,2031,51,2000,12848
983,2040,51,2000,12848
984,2022,51,2000,12848
985,2034,51,2000,12848
986,2025,51,2000,12848
987,2031,51,2000,12848
988,2023,51,2000,12848
989,2017,51,2000,12848
990,2006,51,2000,12601
991,2005,51,2000,12848
992,1987,52,2000,12601
993,2006,51,2000,12848
994,1988,52,2000,12601
995,2008,51,2000,12848
996,1988,52,2000,12601
997,1991,51,2000,12848
998,2010,51,2000,12848
999,1994,51,2000,12848
